,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
107,54100.73752834073,0.0,54100.73752834073,54100.73752834073,1159.8310981043662
108,40311.72352523393,0.0,40311.72352523393,40311.72352523393,865.4263103438047
109,8943.892815115347,0.0,8943.892815115347,8943.892815115347,191.1206043952201
110,38713.74553383512,0.0,38713.74553383512,38713.74553383512,721.2587663805539
111,54035.748583261935,0.0,54035.748583261935,54035.748583261935,1099.0096286264306
112,290525.2217202125,0.0,290525.2217202125,290525.2217202125,5377.290358107075
113,345162.5001117152,0.0,345162.5001117152,345162.5001117152,7104.240622827667
114,742687.6418918875,0.0,742687.6418918875,742687.6418918875,14510.735476549418
115,767158.2705560687,0.0,767158.2705560687,767158.2705560687,14950.758501433067
116,582220.2612374517,0.0,582220.2612374517,582220.2612374517,11583.365423981391
117,832629.0347508832,0.0,832629.0347508832,832629.0347508832,16120.343546457749
118,849899.5650595843,0.0,849899.5650595843,849899.5650595843,16427.037711875775
119,502990.02575790783,0.0,502990.02575790783,502990.02575790783,10108.842410801608
120,551489.2758345195,0.0,551489.2758345195,551489.2758345195,11013.83745593222
121,408027.98132388387,0.0,408027.98132388387,408027.98132388387,8312.68509049164
122,382061.79282145546,0.0,382061.79282145546,382061.79282145546,7815.507787607621
123,570686.4879854656,0.0,570686.4879854656,570686.4879854656,11369.869434814496
124,599832.4285032881,0.0,599832.4285032881,599832.4285032881,11908.233158564477
125,565695.9183165045,0.0,565695.9183165045,565695.9183165045,11277.379758052151
126,651557.7699790553,0.0,651557.7699790553,651557.7699790553,12857.254923756089
127,633959.2139346824,0.0,633959.2139346824,633959.2139346824,12535.235985862142
128,581717.3883719506,0.0,581717.3883719506,581717.3883719506,11573.854867851855
129,537424.7613267236,0.0,537424.7613267236,537424.7613267236,10752.04699658347
130,429378.94370371616,0.0,429378.94370371616,429378.94370371616,8719.340632276975
131,704755.323190041,0.0,704755.323190041,704755.323190041,13825.048962557712
132,378673.5971433807,0.0,378673.5971433807,378673.5971433807,7750.30560023659
133,257401.48346747085,0.0,257401.48346747085,257401.48346747085,5386.499577208026
134,124811.55517058405,0.0,124811.55517058405,124811.55517058405,2679.2723263610465
135,234433.85845035518,0.0,234433.85845035518,234433.85845035518,4778.829950489313
136,193122.54800072408,0.0,193122.54800072408,193122.54800072408,4101.257641824967
137,186399.9385523012,0.0,186399.9385523012,186399.9385523012,3965.249690735956
138,239200.9204427299,0.0,239200.9204427299,239200.9204427299,5025.102245381367
139,440317.41686047957,0.0,440317.41686047957,440317.41686047957,8926.812293450954
140,1066847.1956185824,0.0,1066847.1956185824,1066847.1956185824,20218.81684986389
141,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.651058161297
142,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.61271239294
143,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.574366615056
144,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.536020827643
145,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.497675030765
146,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.459329224323
147,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.420983408385
148,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.382637582938
149,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.34429174796
150,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.30594590346
151,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.26760004946
152,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25463.229254185935
153,214840.89792429344,0.0,214840.89792429344,214840.89792429344,4538.305342566025
154,178032.49312247217,0.0,178032.49312247217,178032.49312247217,3795.381779367845
155,221180.86685865538,0.0,221180.86685865538,221180.86685865538,4665.310694669811
156,119240.94873087782,0.0,119240.94873087782,119240.94873087782,2557.2449722838796
157,85997.431205187,0.0,85997.431205187,85997.431205187,1844.6668656172444
158,59702.36900350368,0.0,59702.36900350368,59702.36900350368,1278.3297661732386
159,48648.47552928227,0.0,48648.47552928227,48648.47552928227,1043.983707324537
160,84305.93125229244,0.0,84305.93125229244,84305.93125229244,1680.6136743698048
161,148555.6479878566,0.0,148555.6479878566,148555.6479878566,2959.158611708776
162,545834.5580166734,0.0,545834.5580166734,545834.5580166734,10859.522628980478
163,699765.8182699039,0.0,699765.8182699039,699765.8182699039,13733.13731227019
164,1196936.1136153552,0.0,1196936.1136153552,1196936.1136153552,22441.596109334358
165,1237870.1164849254,0.0,1237870.1164849254,1237870.1164849254,23134.349515621085
166,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.6836028056
167,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.645256548985
168,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.565072916634
169,960120.5784056179,0.0,960120.5784056179,960120.5784056179,18365.018570031436
170,1102992.6820562338,0.0,1102992.6820562338,1102992.6820562338,20838.592065433808
171,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.452122800692
172,1346624.8123210452,0.0,1346624.8123210452,1346624.8123210452,24958.857534743067
173,1335282.909550842,0.0,1335282.909550842,1335282.909550842,24769.563303153598
174,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.337287765586
175,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25461.298941423025
176,950133.9823150049,0.0,950133.9823150049,950133.9823150049,18190.208037898887
177,624251.2296327841,0.0,624251.2296327841,624251.2296327841,12355.493035428284
178,204040.8802869157,0.0,204040.8802869157,204040.8802869157,4320.903521538863
179,173698.372677838,0.0,173698.372677838,173698.372677838,3706.883941128502
180,316450.0108075817,0.0,316450.0108075817,316450.0108075817,6545.333009618014
181,370758.42059695674,0.0,370758.42059695674,370758.42059695674,7596.995651766237
182,558231.2497278028,0.0,558231.2497278028,558231.2497278028,11137.252679512987
183,789017.9388171023,0.0,789017.9388171023,789017.9388171023,15340.014940835119
184,1022097.3290525675,0.0,1022097.3290525675,1022097.3290525675,19443.141023509015
185,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25460.94313800625
186,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25460.90479156586
187,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25460.86644511596
188,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25460.828098656544
189,1359288.856905755,0.0,1359288.856905755,1359288.856905755,25169.27529298106
190,1276282.180346648,0.0,1276282.180346648,1276282.180346648,23780.54409215445
191,1287279.5868129914,0.0,1287279.5868129914,1287279.5868129914,23965.244561106214
192,504047.7011964283,0.0,504047.7011964283,504047.7011964283,10126.848992231751
193,849320.2562276283,0.0,849320.2562276283,849320.2562276283,16413.927555077746
194,935425.9036110628,0.0,935425.9036110628,935425.9036110628,17932.138343311533
195,1234843.4444287666,0.0,1234843.4444287666,1234843.4444287666,23082.17408118172
196,1135282.0330733086,0.0,1135282.0330733086,1135282.0330733086,21390.70049970346
197,1213374.394894458,0.0,1213374.394894458,1213374.394894458,22719.052947576314
198,1039630.9288946395,0.0,1039630.9288946395,1039630.9288946395,19746.283437889968
199,1088377.0296252733,0.0,1088377.0296252733,1088377.0296252733,20586.687329155277
200,1187190.4258355692,0.0,1187190.4258355692,1187190.4258355692,22274.927720589592
201,1127835.6732792417,0.0,1127835.6732792417,1127835.6732792417,21263.221047485327
202,934992.9358259666,0.0,934992.9358259666,934992.9358259666,17924.32508018668
203,745800.9493297937,0.0,745800.9493297937,745800.9493297937,14563.935280008673
204,607733.959227953,0.0,607733.959227953,607733.959227953,12051.471713622403
205,780811.8808717473,0.0,780811.8808717473,780811.8808717473,15192.589674296485
206,967541.7424095027,0.0,967541.7424095027,967541.7424095027,18493.580279149923
207,950499.0657654479,0.0,950499.0657654479,950499.0657654479,18195.737329605898
208,1262108.9764258147,0.0,1262108.9764258147,1262108.9764258147,23541.49007490879
209,1334168.32480313,0.0,1334168.32480313,1334168.32480313,24749.652466248426
210,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25460.006836649973
211,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.968489977226
212,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.930143294947
213,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.891796603162
214,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.853449901842
215,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.815103191002
216,674483.5200322394,0.0,674483.5200322394,674483.5200322394,13272.684686746537
217,684427.2277068447,0.0,684427.2277068447,684427.2277068447,13453.511827613776
218,959207.9333605961,0.0,959207.9333605961,959207.9333605961,18347.690373756242
219,1164056.0732437829,0.0,1164056.0732437829,1164056.0732437829,21880.844832582112
220,1139937.7648076094,0.0,1139937.7648076094,1139937.7648076094,21469.467161634722
221,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.59222612457
222,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.553879348896
223,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.51553256373
224,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.477185769025
225,1247477.0138275009,0.0,1247477.0138275009,1247477.0138275009,23294.343228943122
226,1334011.7745649777,0.0,1334011.7745649777,1334011.7745649777,24746.409217595567
227,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.362640864136
228,1185237.1000285419,0.0,1185237.1000285419,1185237.1000285419,22240.807662124516
229,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.28650706453
230,207193.6206429572,0.0,207193.6206429572,207193.6206429572,4383.917417401462
231,558525.4745965307,0.0,558525.4745965307,558525.4745965307,11141.81376664741
232,470713.79250158014,0.0,470713.79250158014,470713.79250158014,9499.73081165626
233,1058519.1023870187,0.0,1058519.1023870187,1058519.1023870187,20071.474014165575
234,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.106693336253
235,1038693.0924389027,0.0,1038693.0924389027,1038693.0924389027,19728.947121094443
236,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25459.031016956073
237,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25458.99267004113
238,876633.6366959015,0.0,876633.6366959015,876633.6366959015,16896.274276374712
239,972510.3623353392,0.0,972510.3623353392,972510.3623353392,18579.33021440517
240,1189457.6153541617,0.0,1189457.6153541617,1189457.6153541617,22312.088003632798
241,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25458.84262576735
242,1376812.057788075,0.0,1376812.057788075,1376812.057788075,25458.80427880566
243,1342814.628167946,0.0,1342814.628167946,1342814.628167946,24892.70706607013
244,1056681.0785212663,0.0,1056681.0785212663,1056681.0785212663,20039.420446069376
245,859484.3437254365,0.0,859484.3437254365,859484.3437254365,16592.72501319601
246,771370.2306709456,0.0,771370.2306709456,771370.2306709456,15022.382099627463
247,640284.3146218155,0.0,640284.3146218155,640284.3146218155,12647.885106985912
248,922509.0715377133,0.0,922509.0715377133,922509.0715377133,17704.029554191602
249,649590.3150112492,0.0,649590.3150112492,649590.3150112492,12818.017633635274
250,394499.2711347112,0.0,394499.2711347112,394499.2711347112,8051.759956848913
251,271676.9907144407,0.0,271676.9907144407,271676.9907144407,5667.039333652348
252,235501.33771079005,0.0,235501.33771079005,235501.33771079005,4950.185273334619
253,189334.43539211774,0.0,189334.43539211774,189334.43539211774,4023.6168886338805
254,282613.3626788328,0.0,282613.3626788328,282613.3626788328,5882.297860950576
255,523860.1665588229,0.0,523860.1665588229,523860.1665588229,10496.297402423745
256,607354.603304865,0.0,607354.603304865,607354.603304865,12043.482534763176
257,801864.4378229391,0.0,801864.4378229391,801864.4378229391,15567.821190577164
258,801199.4076391828,0.0,801199.4076391828,801199.4076391828,15555.922389019446
259,613258.379748209,0.0,613258.379748209,613258.379748209,12151.994932362346
260,549717.271250349,0.0,549717.271250349,549717.271250349,10977.76056098645
261,801442.1869981337,0.0,801442.1869981337,801442.1869981337,15560.18679735921
262,772759.3291148157,0.0,772759.3291148157,772759.3291148157,15046.931240211248
263,721455.4362411211,0.0,721455.4362411211,721455.4362411211,14123.482213548683
264,1210076.7029024547,0.0,1210076.7029024547,1210076.7029024547,22660.960339581314
265,1085409.4019918283,0.0,1085409.4019918283,1085409.4019918283,20533.63315651818
266,484253.1346816969,0.0,484253.1346816969,484253.1346816969,9754.112617717743
267,788135.4901505434,0.0,788135.4901505434,788135.4901505434,15322.209030984071
268,922783.226274972,0.0,922783.226274972,922783.226274972,17708.318490853366
269,654970.492428808,0.0,654970.492428808,654970.492428808,12915.887128640157
270,642997.4578767467,0.0,642997.4578767467,642997.4578767467,12697.073102533594
271,852060.7856233692,0.0,852060.7856233692,852060.7856233692,16460.53883392517
272,226033.4635884955,0.0,226033.4635884955,226033.4635884955,4761.139207270334
273,516194.2236110072,0.0,516194.2236110072,516194.2236110072,10352.803737483617
274,139170.38681769127,0.0,139170.38681769127,139170.38681769127,2984.4120606365404
275,215670.3955512986,0.0,215670.3955512986,215670.3955512986,4473.824361427555
276,209087.7162783231,0.0,209087.7162783231,209087.7162783231,4421.596178142718
277,301980.70655070554,0.0,301980.70655070554,301980.70655070554,6261.740278980566
