,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
75,454318.87994790525,18045.10031958518,436273.7796283201,454318.87994790525,8366.316447324267
76,454319.6408267281,18045.861198408005,436273.7796283201,454319.6408267281,8366.316447324267
77,454320.4017055511,18046.622077231004,436273.7796283201,454320.4017055511,8366.316447324267
78,454321.16258437413,18047.38295605406,436273.7796283201,454321.16258437413,8366.316447324267
79,454321.92346319713,18048.14383487706,436273.7796283201,454321.92346319713,8366.316447324267
80,480000.0,0.0,480000.0,480000.0,8366.316447324267
81,480000.0,0.0,480000.0,480000.0,8366.316447324267
82,454324.20609966596,2876.102615666343,451448.1034839996,454324.20609966596,8366.316447324267
83,454324.96697848896,191337.6909170213,262987.27606146765,454324.96697848896,8366.316447324267
84,454325.7278573119,193443.61746927816,260882.11038803373,454325.7278573119,8366.316447324267
85,454326.4887361349,198931.12760853517,255395.36112759972,454326.4887361349,8366.316447324267
86,454327.2496149577,190923.31064254342,263403.9389724143,454327.2496149577,8366.316447324267
87,454328.0104937807,237051.6724890749,217276.33800470582,454328.0104937807,8366.316447324267
88,454328.7713726038,255413.95494751426,198914.81642508952,454328.7713726038,8366.316447324267
89,454329.5322514268,18055.752623106702,436273.7796283201,454329.5322514268,8366.316447324267
90,454330.2931302498,18056.5135019297,436273.7796283201,454330.2931302498,8366.316447324267
91,454331.05400907266,18057.274380752584,436273.7796283201,454331.05400907266,8366.316447324267
92,454331.8148878956,18058.035259575525,436273.7796283201,454331.8148878956,8366.316447324267
93,454332.5757667186,72090.44597669231,382242.1297900263,454332.5757667186,8366.316447324267
94,454333.33664554154,235464.47919834658,218868.85744719495,454333.33664554154,8366.316447324267
95,454334.09752436454,240592.44708494598,213741.65043941856,454334.09752436454,8366.316447324267
96,454334.8584031874,342840.8298664734,111494.02853671402,454334.8584031874,8366.316447324267
97,454335.61928201036,302990.0354961314,151345.583785879,454335.61928201036,8366.316447324267
98,454336.38016083336,283529.34865777707,170807.03150305632,454336.38016083336,8366.316447324267
99,454337.14103965636,358341.50053694437,95995.64050271202,454337.14103965636,8366.316447324267
100,454337.90191847936,378713.98953345884,75623.9123850205,454337.90191847936,8366.316447324267
101,454338.6627973023,239930.24400303588,214408.4187942664,454338.6627973023,8366.316447324267
102,454339.42367612524,202893.6339444944,251445.78973163085,454339.42367612524,8366.316447324267
103,454340.18455494824,47140.086230391345,407200.0983245569,454340.18455494824,8366.316447324267
104,480000.0,0.0,480000.0,480000.0,8366.316447324267
105,454341.7063125942,95744.9673836173,358596.7389289769,454341.7063125942,8366.316447324267
106,454342.4671914171,230154.34166600037,224188.12552541675,454342.4671914171,8366.316447324267
107,454343.22807024006,352811.2310913676,101531.99697887247,454343.22807024006,8366.316447324267
108,454343.9889490631,323807.10601651226,130536.88293255083,454343.9889490631,8366.316447324267
109,454344.74982788606,156861.74358598772,297483.00624189834,454344.74982788606,8366.316447324267
110,454345.510706709,121667.30164804705,332678.20905866195,454345.510706709,8366.316447324267
111,454346.2715855319,160653.13271015533,293693.13887537655,454346.2715855319,8366.316447324267
112,454347.0324643549,18073.252836034808,436273.7796283201,454347.0324643549,8366.316447324267
113,454347.7933431779,18074.013714857807,436273.7796283201,454347.7933431779,8366.316447324267
114,454348.5542220009,18074.774593680806,436273.7796283201,454348.5542220009,8366.316447324267
115,454349.31510082376,18075.53547250369,436273.7796283201,454349.31510082376,8366.316447324267
116,454350.07597964676,18076.296351326688,436273.7796283201,454350.07597964676,8366.316447324267
117,454350.8368584698,18077.057230149745,436273.7796283201,454350.8368584698,8366.316447324267
118,454351.5977372927,18077.818108972628,436273.7796283201,454351.5977372927,8366.316447324267
119,454352.3586161157,18078.578987795627,436273.7796283201,454352.3586161157,8366.316447324267
120,454353.1194949386,18079.33986661851,436273.7796283201,454353.1194949386,8366.316447324267
121,454353.8803737616,18080.10074544151,436273.7796283201,454353.8803737616,8366.316447324267
122,454354.6412525846,18080.861624264508,436273.7796283201,454354.6412525846,8366.316447324267
123,454355.4021314075,18081.62250308745,436273.7796283201,454355.4021314075,8366.316447324267
124,454356.1630102306,18082.383381910506,436273.7796283201,454356.1630102306,8366.316447324267
125,454356.92388905346,18083.14426073339,436273.7796283201,454356.92388905346,8366.316447324267
126,454357.68476787646,18083.905139556387,436273.7796283201,454357.68476787646,8366.316447324267
127,454358.44564669946,18084.666018379387,436273.7796283201,454358.44564669946,8366.316447324267
128,454359.2065255224,13701.212751644605,440657.9937738778,454359.2065255224,8366.316447324267
129,480000.0,0.0,480000.0,480000.0,8366.316447324267
130,480000.0,0.0,480000.0,480000.0,8366.316447324267
131,454361.4891619912,146082.19134989893,308279.2978120923,454361.4891619912,8366.316447324267
132,454362.2500408142,239696.2070055766,214666.0430352376,454362.2500408142,8366.316447324267
133,454363.0109196372,281729.4099936255,172633.60092601174,454363.0109196372,8366.316447324267
134,454363.77179846016,314732.6454852951,139631.1263131651,454363.77179846016,8366.316447324267
135,454364.53267728304,319587.36844840937,134777.1642288737,454364.53267728304,8366.316447324267
136,454365.2935561061,379475.2615947338,74890.0319613723,454365.2935561061,8366.316447324267
137,454366.0544349291,382807.47265729884,71558.58177763026,454366.0544349291,8366.316447324267
138,454366.8153137521,410562.3648123268,43804.450501425315,454366.8153137521,8366.316447324267
139,454367.57619257504,373624.26938226476,80743.30681031029,454367.57619257504,8366.316447324267
140,454368.3370713979,390175.01714763703,64193.319923760886,454368.3370713979,8366.316447324267
141,454369.0979502209,381252.0823342915,73117.01561592944,454369.0979502209,8366.316447324267
142,454369.8588290439,346249.514805799,108120.34402324489,454369.8588290439,8366.316447324267
143,454370.6197078668,288480.2540490428,165890.365658824,454370.6197078668,8366.316447324267
144,454371.3805866898,217259.28963345624,237112.09095323356,454371.3805866898,8366.316447324267
145,454372.14146551274,18098.36183719267,436273.7796283201,454372.14146551274,8366.316447324267
146,454372.90234433574,18099.12271601567,436273.7796283201,454372.90234433574,8366.316447324267
147,454373.6632231587,18099.88359483861,436273.7796283201,454373.6632231587,8366.316447324267
148,454374.42410198174,18100.64447366167,436273.7796283201,454374.42410198174,8366.316447324267
149,454375.1849808047,18101.40535248461,436273.7796283201,454375.1849808047,8366.316447324267
150,454375.94585962757,18102.166231307492,436273.7796283201,454375.94585962757,8366.316447324267
151,454376.70673845056,18102.92711013049,436273.7796283201,454376.70673845056,8366.316447324267
152,480000.0,0.0,480000.0,480000.0,8366.316447324267
153,480000.0,0.0,480000.0,480000.0,8366.316447324267
154,480000.0,0.0,480000.0,480000.0,8366.316447324267
155,480000.0,0.0,480000.0,480000.0,8366.316447324267
156,480000.0,0.0,480000.0,480000.0,8366.316447324267
157,480000.0,0.0,480000.0,480000.0,8366.316447324267
158,480000.0,0.0,480000.0,480000.0,8366.316447324267
159,480000.0,0.0,480000.0,480000.0,8366.316447324267
160,480000.0,0.0,480000.0,480000.0,8366.316447324267
161,473772.99617132,0.0,473772.99617132,473772.99617132,8366.316447324267
162,454385.07640550315,18111.296777183074,436273.7796283201,454385.07640550315,8366.316447324267
163,454385.83728432615,18112.057656006073,436273.7796283201,454385.83728432615,8366.316447324267
164,454386.5981631491,18112.818534829014,436273.7796283201,454386.5981631491,8366.316447324267
165,454387.359041972,18113.579413651954,436273.7796283201,454387.359041972,8366.316447324267
166,454388.119920795,18114.340292474953,436273.7796283201,454388.119920795,8366.316447324267
167,454388.880799618,54384.91820917983,400003.9625904382,454388.880799618,8366.316447324267
168,454389.64167844097,154112.05218709528,300277.5894913457,454389.64167844097,8366.316447324267
169,454390.40255726385,18116.622928943776,436273.7796283201,454390.40255726385,8366.316447324267
170,454391.1634360868,237791.9465567375,216599.2168793493,454391.1634360868,8366.316447324267
171,454391.9243149098,210539.15472435753,243852.76959055226,454391.9243149098,8366.316447324267
172,454392.68519373285,182680.66113091353,271712.0240628193,454392.68519373285,8366.316447324267
173,454393.44607255585,367552.2964036911,86841.14966886475,454393.44607255585,8366.316447324267
174,454394.20695137884,285664.7691717369,168729.4377796419,454394.20695137884,8366.316447324267
175,454394.9678302017,295760.33762355207,158634.63020664963,454394.9678302017,8366.316447324267
176,454395.72870902467,338436.9754184825,115958.75329054218,454395.72870902467,8366.316447324267
177,454396.4895878476,316976.50266324554,137419.9869246021,454396.4895878476,8366.316447324267
178,454397.2504666706,288032.7093906172,166364.54107605337,454397.2504666706,8366.316447324267
179,454398.0113454935,307567.45186922315,146830.55947627037,454398.0113454935,8366.316447324267
180,454398.77222431655,205168.26005597337,249230.51216834318,454398.77222431655,8366.316447324267
181,454399.5331031395,72296.42613977182,382103.10696336767,454399.5331031395,8366.316447324267
182,480000.0,0.0,480000.0,480000.0,8366.316447324267
183,480000.0,0.0,480000.0,480000.0,8366.316447324267
184,475147.60865812894,0.0,475147.60865812894,475147.60865812894,8366.316447324267
185,454402.5766184314,18128.796990111354,436273.7796283201,454402.5766184314,8366.316447324267
186,454403.33749725437,18129.557868934295,436273.7796283201,454403.33749725437,8366.316447324267
187,454404.09837607737,18130.318747757294,436273.7796283201,454404.09837607737,8366.316447324267
188,454404.85925490037,18131.079626580293,436273.7796283201,454404.85925490037,8366.316447324267
189,454405.6201337232,18131.840505403117,436273.7796283201,454405.6201337232,8366.316447324267
190,454406.3810125462,18132.601384226116,436273.7796283201,454406.3810125462,8366.316447324267
191,454407.14189136913,18133.362263049057,436273.7796283201,454407.14189136913,8366.316447324267
192,454407.90277019213,18134.123141872056,436273.7796283201,454407.90277019213,8366.316447324267
193,454408.6636490152,18134.884020695114,436273.7796283201,454408.6636490152,8366.316447324267
194,454409.424527838,18135.644899517938,436273.7796283201,454409.424527838,8366.316447324267
195,454410.18540666107,18136.405778340995,436273.7796283201,454410.18540666107,8366.316447324267
196,454410.94628548407,18137.166657163994,436273.7796283201,454410.94628548407,8366.316447324267
197,454411.707164307,18137.927535986935,436273.7796283201,454411.707164307,8366.316447324267
198,454412.46804313,18138.688414809934,436273.7796283201,454412.46804313,8366.316447324267
199,454413.22892195283,18139.44929363276,436273.7796283201,454413.22892195283,8366.316447324267
200,480000.0,0.0,480000.0,480000.0,8366.316447324267
201,480000.0,0.0,480000.0,480000.0,8366.316447324267
202,480000.0,0.0,480000.0,480000.0,8366.316447324267
203,454416.2724372447,36574.90254040604,417841.3698968387,454416.2724372447,8366.316447324267
204,469570.1750572597,0.0,469570.1750572597,469570.1750572597,8366.316447324267
205,454417.79419489065,2199.6954653655994,452218.09872952505,454417.79419489065,8366.316447324267
206,454418.5550737137,105280.27215373114,349138.28291998256,454418.5550737137,8366.316447324267
207,454419.31595253665,128353.29483025963,326066.021122277,454419.31595253665,8366.316447324267
208,454420.07683135953,117196.99101865228,337223.08581270726,454420.07683135953,8366.316447324267
209,454420.83771018253,25318.749812332273,429102.08789785026,454420.83771018253,8366.316447324267
210,454421.5985890055,56225.3904362804,398196.20815272507,454421.5985890055,8366.316447324267
211,454422.35946782853,345576.33187042596,108846.02759740256,454422.35946782853,8366.316447324267
212,454423.12034665147,442801.19972736354,11621.920619287923,454423.12034665147,8366.316447324267
213,454423.88122547435,454423.88122547435,0.0,454423.88122547435,8366.316447324267
214,454424.64210429735,454424.64210429735,0.0,454424.64210429735,8366.316447324267
215,454425.4029831203,454425.4029831203,0.0,454425.4029831203,8366.316447324267
216,454426.1638619433,429223.42096102616,25202.74290091711,454426.1638619433,8366.316447324267
217,454426.9247407663,438438.18096477503,15988.74377599124,454426.9247407663,8366.316447324267
218,454427.6856195891,355785.076497538,98642.60912205109,454427.6856195891,8366.316447324267
219,454428.4464984122,331586.5725582498,122841.87394016238,454428.4464984122,8366.316447324267
220,454429.2073772352,371602.12118832354,82827.08618891162,454429.2073772352,8366.316447324267
221,454429.9682560582,187214.3941608345,267215.5740952237,454429.9682560582,8366.316447324267
222,454430.72913488117,153049.63064139563,301381.09849348554,454430.72913488117,8366.316447324267
223,454431.490013704,74976.41491685616,379455.07509684784,454431.490013704,8366.316447324267
224,459961.4199708693,0.0,459961.4199708693,459961.4199708693,8366.316447324267
225,454433.01177134993,7531.473327957676,446901.53844339226,454433.01177134993,8366.316447324267
226,460163.0931698274,0.0,460163.0931698274,460163.0931698274,8366.316447324267
227,454434.53352899593,143994.02311779937,310440.51041119656,454434.53352899593,8366.316447324267
228,454435.29440781876,233158.81698819035,221276.4774196284,454435.29440781876,8366.316447324267
229,454436.0552866418,164992.52469206013,289443.5305945817,454436.0552866418,8366.316447324267
230,454436.8161654648,121516.2910624948,332920.52510297,454436.8161654648,8366.316447324267
231,454437.5770442878,10166.387008876307,444271.1900354115,454437.5770442878,8366.316447324267
232,454438.3379231108,18164.55829479074,436273.7796283201,454438.3379231108,8366.316447324267
233,454439.09880193364,18165.319173613563,436273.7796283201,454439.09880193364,8366.316447324267
234,454439.85968075664,18166.080052436562,436273.7796283201,454439.85968075664,8366.316447324267
235,454440.62055957963,18166.84093125956,436273.7796283201,454440.62055957963,8366.316447324267
236,454441.3814384026,18167.601810082502,436273.7796283201,454441.3814384026,8366.316447324267
237,454442.1423172256,30083.62348491198,424358.5188323136,454442.1423172256,8366.316447324267
238,454442.9031960485,89710.73708154465,364732.16611450387,454442.9031960485,8366.316447324267
239,454443.66407487146,53992.77161082969,400450.89246404177,454443.66407487146,8366.316447324267
240,454444.42495369446,18170.645325374382,436273.7796283201,454444.42495369446,8366.316447324267
241,454445.1858325174,53738.88843146042,400706.297401057,454445.1858325174,8366.316447324267
242,454445.94671134045,229265.20569660875,225180.7410147317,454445.94671134045,8366.316447324267
243,454446.7075901634,133117.133778559,321329.5738116044,454446.7075901634,8366.316447324267
244,454447.46846898634,296321.85248648253,158125.6159825038,454447.46846898634,8366.316447324267
245,454448.22934780933,283659.8025680908,170788.42677971855,454448.22934780933,8366.316447324267
246,454448.9902266322,381060.0627175759,73388.92750905635,454448.9902266322,8366.316447324267
247,454449.7511054552,318145.2893994899,136304.4617059653,454449.7511054552,8366.316447324267
248,454450.5119842782,301290.6111249428,153159.9008593354,454450.5119842782,8366.316447324267
249,454451.27286310116,98903.44815965765,355547.8247034435,454451.27286310116,8366.316447324267
250,454452.03374192416,4572.169531633786,449879.86421029037,454452.03374192416,8366.316447324267
251,454452.79462074715,60081.26046532637,394371.5341554208,454452.79462074715,8366.316447324267
252,454453.55549957,25114.919696024677,429338.6358035453,454453.55549957,8366.316447324267
253,454454.31637839304,5079.326874735416,449374.9895036576,454454.31637839304,8366.316447324267
254,454455.077257216,5168.951451991568,449286.1258052244,454455.077257216,8366.316447324267
255,458442.7829939046,0.0,458442.7829939046,458442.7829939046,8366.316447324267
256,454456.599014862,17785.89612226904,436670.70289259293,454456.599014862,8366.316447324267
257,454457.3598936848,18183.580265364726,436273.7796283201,454457.3598936848,8366.316447324267
258,454458.12077250786,18184.341144187783,436273.7796283201,454458.12077250786,8366.316447324267
259,454458.88165133086,18185.102023010782,436273.7796283201,454458.88165133086,8366.316447324267
260,454459.6425301538,18185.862901833723,436273.7796283201,454459.6425301538,8366.316447324267
261,454460.4034089768,18186.623780656722,436273.7796283201,454460.4034089768,8366.316447324267
262,454461.1642877996,237832.5782151672,216628.58607263243,454461.1642877996,8366.316447324267
263,454461.9251666226,18188.145538302546,436273.7796283201,454461.9251666226,8366.316447324267
264,454462.6860454456,18188.906417125545,436273.7796283201,454462.6860454456,8366.316447324267
265,454463.4469242686,18189.667295948544,436273.7796283201,454463.4469242686,8366.316447324267
266,454464.2078030916,18190.428174771543,436273.7796283201,454464.2078030916,8366.316447324267
267,454464.9686819145,18191.189053594426,436273.7796283201,454464.9686819145,8366.316447324267
268,454465.7295607375,18191.949932417425,436273.7796283201,454465.7295607375,8366.316447324267
269,454466.4904395605,18192.710811240424,436273.7796283201,454466.4904395605,8366.316447324267
270,454467.25131838344,116485.37646312802,337981.8748552554,454467.25131838344,8366.316447324267
271,454468.01219720644,169598.4786906296,284869.53350657684,454468.01219720644,8366.316447324267
272,476068.39011713717,0.0,476068.39011713717,476068.39011713717,8366.316447324267
273,480000.0,0.0,480000.0,480000.0,8366.316447324267
274,480000.0,0.0,480000.0,480000.0,8366.316447324267
275,454471.0557124982,196571.40531002893,257899.65040246927,454471.0557124982,8366.316447324267
276,454471.8165913212,200158.033900498,254313.7826908232,454471.8165913212,8366.316447324267
277,454472.57747014414,215382.1971224505,239090.38034769363,454472.57747014414,8366.316447324267
278,454473.33834896714,210504.23526655362,243969.10308241352,454473.33834896714,8366.316447324267
279,454474.09922779014,285067.65566986735,169406.4435579228,454474.09922779014,8366.316447324267
280,454474.86010661314,349402.22968899616,105072.630417617,454474.86010661314,8366.316447324267
281,454475.620985436,314436.1475130633,140039.47347237277,454475.620985436,8366.316447324267
282,454476.381864259,316155.5810207762,138320.8008434828,454476.381864259,8366.316447324267
283,454477.1427430819,318520.1883410341,135956.9544020478,454477.1427430819,8366.316447324267
284,454477.9036219049,289376.8844802702,165101.0191416347,454477.9036219049,8366.316447324267
285,454478.6645007279,288922.8520303529,165555.81247037498,454478.6645007279,8366.316447324267
286,454479.42537955084,284110.1034909958,170369.32188855502,454479.42537955084,8366.316447324267
287,454480.1862583738,297752.1919000896,156727.99435828417,454480.1862583738,8366.316447324267
288,454480.9471371967,307836.1582646604,146644.78887253633,454480.9471371967,8366.316447324267
289,454481.7080160198,273117.94505810365,181363.7629579161,454481.7080160198,8366.316447324267
290,454482.4688948428,274948.2707332303,179534.19816161247,454482.4688948428,8366.316447324267
291,454483.22977366566,272103.09204247873,182380.1377311869,454483.22977366566,8366.316447324267
292,454483.9906524886,260255.81158353493,194228.17906895367,454483.9906524886,8366.316447324267
293,454484.7515313116,313224.24471505726,141260.50681625435,454484.7515313116,8366.316447324267
294,454485.51241013454,328419.22062233335,126066.29178780122,454485.51241013454,8366.316447324267
295,454486.27328895754,317877.3226788512,136608.95061010635,454486.27328895754,8366.316447324267
296,454487.0341677804,256391.0701594355,198095.96400834492,454487.0341677804,8366.316447324267
297,454487.7950466034,315321.97017399035,139165.82487261307,454487.7950466034,8366.316447324267
298,454488.5559254264,236644.3233981237,217844.23252730272,454488.5559254264,8366.316447324267
299,454489.31680424936,246146.09254002757,208343.2242642218,454489.31680424936,8366.316447324267
300,454490.0776830724,237271.95752823752,217218.1201548349,454490.0776830724,8366.316447324267
301,454490.83856189536,234078.31077221897,220412.5277896764,454490.83856189536,8366.316447324267
302,454491.5994407183,194250.1442146951,260241.45522602322,454491.5994407183,8366.316447324267
303,454492.36031954124,212650.83647754017,241841.52384200107,454492.36031954124,8366.316447324267
304,454493.1211983642,134798.18765570794,319694.93354265625,454493.1211983642,8366.316447324267
305,454493.8820771872,92255.53291206853,362238.34916511865,454493.8820771872,8366.316447324267
306,454494.6429560102,18220.86332769011,436273.7796283201,454494.6429560102,8366.316447324267
307,454495.4038348331,81903.30357421748,372592.10026061564,454495.4038348331,8366.316447324267
308,454496.1647136561,51580.86644248612,402915.29827117,454496.1647136561,8366.316447324267
309,454496.92559247906,293731.0729949421,160765.85259753698,454496.92559247906,8366.316447324267
310,454497.686471302,201769.0219295108,252728.6645417912,454497.686471302,8366.316447324267
311,454498.44735012494,199504.46630939163,254993.9810407333,454498.44735012494,8366.316447324267
312,454499.20822894794,195572.31299850845,258926.8952304395,454499.20822894794,8366.316447324267
313,454499.96910777094,221176.4101341299,233323.55897364105,454499.96910777094,8366.316447324267
314,454500.72998659394,261390.15921452045,193110.5707720735,454500.72998659394,8366.316447324267
315,454501.4908654169,288800.358626968,165701.1322384489,454501.4908654169,8366.316447324267
316,454502.2517442398,321413.79513474624,133088.45660949356,454502.2517442398,8366.316447324267
317,454503.01262306276,368593.557499712,85909.45512335078,454503.01262306276,8366.316447324267
318,454503.77350188576,390317.897743953,64185.8757579328,454503.77350188576,8366.316447324267
319,454504.5343807088,400463.79416018445,54040.74022052434,454504.5343807088,8366.316447324267
320,454505.2952595317,331685.97176967096,122819.32348986075,454505.2952595317,8366.316447324267
321,454506.0561383546,314383.3855960936,140122.67054226095,454506.0561383546,8366.316447324267
322,454506.8170171776,349359.40524301754,105147.41177416005,454506.8170171776,8366.316447324267
323,454507.5778960005,363105.8275267054,91401.75036929514,454507.5778960005,8366.316447324267
324,454508.3387748236,361696.6138041433,92811.72497068031,454508.3387748236,8366.316447324267
325,454509.0996536466,352435.99971583445,102073.09993781212,454509.0996536466,8366.316447324267
326,454509.86053246947,337393.8338706194,117116.02666185005,454509.86053246947,8366.316447324267
327,454510.62141129246,343778.5064844994,110732.1149267931,454510.62141129246,8366.316447324267
328,454511.3822901154,412585.39700153784,41925.98528857756,454511.3822901154,8366.316447324267
329,454512.1431689384,401731.39163715247,52780.75153178592,454512.1431689384,8366.316447324267
330,454512.90404776135,414807.9712717179,39704.93277604343,454512.90404776135,8366.316447324267
331,454513.6649265842,381679.455831393,72834.20909519123,454513.6649265842,8366.316447324267
332,454514.4258054072,383819.5846814456,70694.8411239616,454514.4258054072,8366.316447324267
333,454515.18668423017,348750.3305243622,105764.85615986797,454515.18668423017,8366.316447324267
334,454515.9475630532,310677.3616137194,143838.58594933385,454515.9475630532,8366.316447324267
335,454516.70844187617,259648.13707128388,194868.57137059228,454516.70844187617,8366.316447324267
336,454517.4693206991,279326.5789055346,175190.89041516455,454517.4693206991,8366.316447324267
