,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
657,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.7660384667
658,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.742282031075
659,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.718525589593
660,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.694769142247
661,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.67101268904
662,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.647256229962
663,846983.9926928994,0.0,846983.9926928994,846983.9926928994,15681.306330117182
664,617037.7367909777,0.0,617037.7367909777,617037.7367909777,11766.241702962705
665,591461.5190996117,0.0,591461.5190996117,591461.5190996117,11319.735827143086
666,807738.2770663567,0.0,807738.2770663567,807738.2770663567,15024.901650092012
667,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.530090629456
668,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.50633413561
669,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.482577635901
670,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.45882113033
671,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.435064618894
672,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.376561791833
673,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.352805260096
674,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.329048722502
675,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.305292179044
676,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.281535629718
677,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15729.25777907453
678,804449.4282370324,0.0,804449.4282370324,804449.4282370324,14969.382658568817
679,787733.1357080789,0.0,787733.1357080789,787733.1357080789,14688.225956883185
680,715110.5965874367,0.0,715110.5965874367,715110.5965874367,13456.682205586832
681,78259.05035390497,0.0,78259.05035390497,78259.05035390497,1674.847366979473
682,43996.81335058699,0.0,43996.81335058699,43996.81335058699,938.8143470687785
683,70265.53219632615,0.0,70265.53219632615,70265.53219632615,1400.3073296567452
684,796705.2825591932,0.0,796705.2825591932,796705.2825591932,14117.248973138307
685,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.495134655726
686,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.471377906464
687,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.447621151345
688,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.423864390357
689,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.40010762351
690,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.3763508508
691,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.352594072221
692,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.328837287785
693,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.305080497485
694,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.281323701322
695,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.257566899292
696,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.233810091406
697,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.210053277651
698,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.186296458038
699,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.162539632558
700,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.138782801214
701,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.11502596401
702,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.091269120943
703,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.067512272011
704,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.043755417217
705,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15728.019998556561
706,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.996241690043
707,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.972484817654
708,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.948727939409
709,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.9249710553
710,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.90121416533
711,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.877457269491
712,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.853700367792
713,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15727.829943460229
714,493260.173668262,0.0,493260.173668262,493260.173668262,9581.257126428965
715,374067.331627053,0.0,374067.331627053,374067.331627053,7418.66837768933
716,539016.9080742893,0.0,539016.9080742893,539016.9080742893,10395.314202169024
717,723901.692696526,0.0,723901.692696526,723901.692696526,13605.376600685786
718,170228.52821472034,0.0,170228.52821472034,170228.52821472034,3546.0977138793387
719,36260.71675569693,0.0,36260.71675569693,36260.71675569693,776.7218423416334
720,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0
722,45097.13625885609,0.0,45097.13625885609,45097.13625885609,804.308607380304
723,48795.31475458054,0.0,48795.31475458054,48795.31475458054,1030.1670484585024
724,53204.70161668357,0.0,53204.70161668357,53204.70161668357,1124.1396592372464
725,118828.1742217321,0.0,118828.1742217321,118828.1742217321,2328.599867956418
726,94435.74725110873,0.0,94435.74725110873,94435.74725110873,2020.9394106737732
727,107788.52970684023,0.0,107788.52970684023,107788.52970684023,2281.4664062828424
728,119946.89252454937,0.0,119946.89252454937,119946.89252454937,2543.7665667340593
729,82099.77947591354,0.0,82099.77947591354,82099.77947591354,1756.9560735257382
730,28324.577141496255,0.0,28324.577141496255,28324.577141496255,606.5905726330548
731,53908.440181524544,0.0,53908.440181524544,53908.440181524544,1064.3945286706091
732,109389.2180653513,0.0,109389.2180653513,109389.2180653513,2151.8394651981016
733,206374.0172864438,0.0,206374.0172864438,206374.0172864438,4252.005577191003
734,214426.3392101176,0.0,214426.3392101176,214426.3392101176,4408.016938440976
735,126871.91612775806,0.0,126871.91612775806,126871.91612775806,2683.1247780234594
736,106555.8748395305,0.0,106555.8748395305,106555.8748395305,2272.18083337439
737,68741.30320991848,0.0,68741.30320991848,68741.30320991848,1471.9574727121085
738,45674.61456784582,0.0,45674.61456784582,45674.61456784582,976.9295288722642
739,67701.27263681407,0.0,67701.27263681407,67701.27263681407,1371.4101885676153
740,112846.63975903852,0.0,112846.63975903852,112846.63975903852,2266.525177253352
741,194577.12646210985,0.0,194577.12646210985,194577.12646210985,4022.3562564163894
742,392422.9110457493,0.0,392422.9110457493,392422.9110457493,7754.40423404488
743,617138.7436916088,0.0,617138.7436916088,617138.7436916088,11764.367870112905
744,606778.5169808147,0.0,606778.5169808147,606778.5169808147,11583.827918023992
745,706239.2471756986,0.0,706239.2471756986,706239.2471756986,13301.364932183675
746,669081.8776113135,0.0,669081.8776113135,669081.8776113135,12663.66923891812
747,774133.3856472468,0.0,774133.3856472468,774133.3856472468,14454.819560025422
748,715197.188194598,0.0,715197.188194598,715197.188194598,13454.347887363547
749,623741.6906356153,0.0,623741.6906356153,623741.6906356153,11879.109991799807
750,793034.8700452903,0.0,793034.8700452903,793034.8700452903,14773.290803285152
751,713414.7686594137,0.0,713414.7686594137,713414.7686594137,13423.855458521643
752,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.745949877124
753,825297.0495043377,0.0,825297.0495043377,825297.0495043377,15314.393946367256
754,375905.37604458764,0.0,375905.37604458764,375905.37604458764,7450.896543915277
755,487747.2737455767,0.0,487747.2737455767,487747.2737455767,9480.570444197529
756,653549.7220448275,0.0,653549.7220448275,653549.7220448275,12395.53731291209
757,750644.5311868124,0.0,750644.5311868124,750644.5311868124,14057.20826540465
758,808713.6742868156,0.0,808713.6742868156,808713.6742868156,15036.505344651574
759,815196.8401818181,0.0,815196.8401818181,815196.8401818181,15145.175897312767
760,779010.9352090976,0.0,779010.9352090976,779010.9352090976,14536.84069098971
761,804353.6079443691,0.0,804353.6079443691,804353.6079443691,14963.267087643153
762,495022.2505002322,0.0,495022.2505002322,495022.2505002322,9610.602133334143
763,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.489969248894
764,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.466211511088
765,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.442453767417
766,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.418696017878
767,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.394938262476
768,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.37118050121
769,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.34742273408
770,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.32366496109
771,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.299907182227
772,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.276149397503
773,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.252391606915
774,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15724.228633810462
775,605666.2031079929,0.0,605666.2031079929,605666.2031079929,11563.862579237963
776,388011.8312103889,0.0,388011.8312103889,388011.8312103889,7673.090384416915
777,161471.25521443202,0.0,161471.25521443202,161471.25521443202,3372.3927911134515
778,47893.03429935769,0.0,47893.03429935769,47893.03429935769,1022.1402282843624
779,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,0.0,0.0
787,156292.36333296425,0.0,156292.36333296425,156292.36333296425,2724.7027117609314
788,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15723.07023327003
789,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15723.046475181764
790,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15723.022717087628
791,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.998958987631
792,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.975200881765
793,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.951442770034
794,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.92768465245
795,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.90392652899
796,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.880168399668
797,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.856410264485
798,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.832652123432
799,757234.4212092267,0.0,757234.4212092267,757234.4212092267,14167.205273823958
800,767709.220666341,0.0,767709.220666341,767709.220666341,14344.380000035819
801,753017.0303186219,0.0,753017.0303186219,753017.0303186219,14095.721387088763
802,302509.86006560765,0.0,302509.86006560765,302509.86006560765,6085.38661523689
803,338083.199348109,0.0,338083.199348109,338083.199348109,6750.230364372582
804,497525.25092270214,0.0,497525.25092270214,497525.25092270214,9654.12825765817
805,829949.496704735,0.0,829949.496704735,829949.496704735,15390.161922627123
806,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.648224335739
807,745491.5387234142,0.0,745491.5387234142,745491.5387234142,13967.978165806435
808,803334.3551771909,0.0,803334.3551771909,803334.3551771909,14944.299162415866
809,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.577383988135
810,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.553625778195
811,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.529867562398
812,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.506109340737
813,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.482351113209
814,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.458592879819
815,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.434834640557
816,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.411076395438
817,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.387318144452
818,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.363559887599
819,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.339801624881
820,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.316043356297
821,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.29228508185
822,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.268526801538
823,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.24476851536
824,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.221010223315
825,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15722.197251925409
826,475170.90083015576,0.0,475170.90083015576,475170.90083015576,9253.48829588779
827,187093.28415658328,0.0,187093.28415658328,187093.28415658328,3875.4314209317467
828,127955.08263712503,0.0,127955.08263712503,127955.08263712503,2704.16413701952
829,38643.78186841308,0.0,38643.78186841308,38643.78186841308,825.1506705989596
830,52443.963265115846,0.0,52443.963265115846,52443.963265115846,1065.221384269723
831,135202.87679706057,0.0,135202.87679706057,135202.87679706057,2631.713781714892
832,129692.29409287953,0.0,129692.29409287953,129692.29409287953,2738.9029517732406
833,58148.177374207626,0.0,58148.177374207626,58148.177374207626,1243.304481362916
834,35978.61289595466,0.0,35978.61289595466,35978.61289595466,766.6461974010979
835,395137.9846704177,0.0,395137.9846704177,395137.9846704177,6935.031189012827
836,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15720.666846487125
837,383035.0003720955,0.0,383035.0003720955,383035.0003720955,7579.839380790655
838,335278.27881875105,0.0,335278.27881875105,335278.27881875105,6697.05521730734
839,623506.0860065519,0.0,623506.0860065519,623506.0860065519,11871.689622704804
840,602396.2324542975,0.0,602396.2324542975,602396.2324542975,11503.981822553798
841,578771.2479122889,0.0,578771.2479122889,578771.2479122889,11090.573117564118
842,256229.70400067914,0.0,256229.70400067914,256229.70400067914,5208.810108967182
843,119031.83423484467,0.0,119031.83423484467,119031.83423484467,2524.1056594700294
844,105892.63645358843,0.0,105892.63645358843,105892.63645358843,2257.7630267102886
845,48288.914512294905,0.0,48288.914512294905,48288.914512294905,1033.91313437105
846,45798.864053383295,0.0,45798.864053383295,45798.864053383295,979.1748144600022
847,27520.143362239018,0.0,27520.143362239018,27520.143362239018,585.9092091054885
848,31550.713293640994,0.0,31550.713293640994,31550.713293640994,656.2324666446443
849,51776.242402625416,0.0,51776.242402625416,51776.242402625416,1028.4023476995922
850,0.0,0.0,0.0,0.0,0.0
851,0.0,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,0.0,0.0
853,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0,0.0
855,0.0,0.0,0.0,0.0,0.0
856,0.0,0.0,0.0,0.0,0.0
857,474932.9692055972,0.0,474932.9692055972,474932.9692055972,7706.051193607773
858,257922.13953963923,0.0,257922.13953963923,257922.13953963923,5240.5144555246015
859,175374.30937865505,0.0,175374.30937865505,175374.30937865505,3644.950356834345
860,133287.67053320172,0.0,133287.67053320172,133287.67053320172,2810.4854801527736
861,315310.3557394818,0.0,315310.3557394818,315310.3557394818,6323.727674565687
862,244422.34041363143,0.0,244422.34041363143,244422.34041363143,4982.772450877242
863,192227.76347502778,0.0,192227.76347502778,192227.76347502778,3974.7483314484352
864,438685.3923908749,0.0,438685.3923908749,438685.3923908749,8593.67165299146
865,384761.50325465953,0.0,384761.50325465953,384761.50325465953,7610.621436499878
866,666280.0750998895,0.0,666280.0750998895,666280.0750998895,12610.425594695389
867,782189.7124310266,0.0,782189.7124310266,782189.7124310266,14585.100823066161
868,676552.9991593811,0.0,676552.9991593811,676552.9991593811,12787.187823589044
869,634214.1727441651,0.0,634214.1727441651,634214.1727441651,12056.165381592578
870,727518.7182315375,0.0,727518.7182315375,727518.7182315375,13659.067082052485
871,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.781927159049
872,644579.9797294392,0.0,644579.9797294392,644579.9797294392,12235.653983923237
873,537983.0381686734,0.0,537983.0381686734,537983.0381686734,10370.678170841002
874,437469.58711944136,0.0,437469.58711944136,437469.58711944136,8571.51607434081
875,188677.17676054893,0.0,188677.17676054893,188677.17676054893,3905.371977352195
876,167722.71005251,0.0,167722.71005251,167722.71005251,3494.335515827148
877,226876.0901570325,0.0,226876.0901570325,226876.0901570325,4645.920674312616
878,216232.60223350092,0.0,216232.60223350092,216232.60223350092,4440.632839684077
879,282830.94629418006,0.0,282830.94629418006,282830.94629418006,5712.860763507239
880,255094.0441795112,0.0,255094.0441795112,255094.0441795112,5186.437497482261
881,298137.6281630134,0.0,298137.6281630134,298137.6281630134,6001.386806619498
882,333455.3327486533,0.0,333455.3327486533,333455.3327486533,6662.140291516084
883,618938.6925179646,0.0,618938.6925179646,618938.6925179646,11790.64499315462
884,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.4945898002
885,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.470830582257
886,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.447071358441
887,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.423312128763
888,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.399552893223
889,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15718.375793651809
890,665110.036912138,0.0,665110.036912138,665110.036912138,12589.812820857353
891,600049.8154894587,0.0,600049.8154894587,600049.8154894587,11461.32316054068
892,580996.6543263202,0.0,580996.6543263202,580996.6543263202,11127.951350355717
893,484481.0135248769,0.0,484481.0135248769,484481.0135248769,9417.945855258993
894,359309.1787571518,0.0,359309.1787571518,359309.1787571518,7141.502687367932
895,42098.89127706562,0.0,42098.89127706562,42098.89127706562,899.4881018461236
896,41503.11220188216,0.0,41503.11220188216,41503.11220188216,887.3158745812507
897,31444.34476776483,0.0,31444.34476776483,31444.34476776483,669.9682404774946
898,146293.06446425713,0.0,146293.06446425713,146293.06446425713,2707.41529800394
899,100709.02564268516,0.0,100709.02564268516,100709.02564268516,2151.5735377311075
900,136649.35181589334,0.0,136649.35181589334,136649.35181589334,2877.4128357815716
901,208863.50589263183,0.0,208863.50589263183,208863.50589263183,4297.650055626305
902,315257.89251167246,0.0,315257.89251167246,315257.89251167246,6322.016711458486
903,336916.97863711155,0.0,336916.97863711155,336916.97863711155,6725.985423216945
904,314105.63400740054,0.0,314105.63400740054,314105.63400740054,6300.434422756619
905,473141.3011592593,0.0,473141.3011592593,473141.3011592593,9213.976181127247
906,426089.10960661055,0.0,426089.10960661055,426089.10960661055,8364.280682456852
907,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.285616626115
908,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.261857109635
909,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.238097587293
910,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.214338059079
911,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.190578524998
912,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.166818985048
913,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.143059439237
914,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.119299887558
915,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.095540330007
916,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.071780766591
917,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.048021197308
918,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.024261622164
919,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15717.00050204115
920,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.976742454268
921,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.952982861516
922,88714.7100593614,0.0,88714.7100593614,88714.7100593614,1898.577217648456
923,127825.86345727147,0.0,127825.86345727147,127825.86345727147,2662.964640857427
924,110174.9013961003,0.0,110174.9013961003,110174.9013961003,2344.1352311075348
925,107516.05463409188,0.0,107516.05463409188,107516.05463409188,2290.130650401784
926,151612.61437612522,0.0,151612.61437612522,151612.61437612522,3175.302654562562
927,162929.14859645598,0.0,162929.14859645598,162929.14859645598,3399.291526920409
928,285784.28038268705,0.0,285784.28038268705,285784.28038268705,5767.854425359586
929,440572.0243384255,0.0,440572.0243384255,440572.0243384255,8626.485435782366
930,608867.1030489707,0.0,608867.1030489707,608867.1030489707,11613.862058037636
931,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.652995629132
932,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.62923595644
933,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.605476277875
934,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.581716593442
935,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.557956903147
936,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.534197206984
937,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.51043750495
938,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.486677797056
939,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.462918083293
940,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.439158363659
941,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.415398638164
942,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.391638906793
943,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.367879169558
944,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.344119426458
945,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.320359677493
946,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.296599922656
947,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.272840161955
948,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.249080395388
949,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.225320622947
950,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.201560844642
951,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.177801060474
952,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.154041270436
953,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.130281474532
954,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.106521672758
955,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.082761865118
956,808281.9805571841,0.0,808281.9805571841,808281.9805571841,15021.032950541785
957,800369.0435610872,0.0,800369.0435610872,800369.0435610872,14888.224040098754
958,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15716.011741485228
959,751546.603955741,0.0,751546.603955741,751546.603955741,14064.62884960811
960,470359.55292657367,0.0,470359.55292657367,470359.55292657367,9163.148013062737
961,845105.8715426333,0.0,845105.8715426333,845105.8715426333,15636.377896745096
962,187125.70589385065,0.0,187125.70589385065,187125.70589385065,3874.2580683477827
963,734904.3935929092,0.0,734904.3935929092,734904.3935929092,13782.110040318372
964,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15715.873603622164
965,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15715.849843757002
966,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15715.826083885982
967,556884.9125251273,0.0,556884.9125251273,556884.9125251273,10702.347680719216
968,484329.1134878994,0.0,484329.1134878994,484329.1134878994,9413.610670983406
969,818734.2739267761,0.0,818734.2739267761,818734.2739267761,15195.847665582678
970,780414.4524132423,0.0,780414.4524132423,780414.4524132423,14552.234667422968
971,482990.3413842311,0.0,482990.3413842311,482990.3413842311,9389.586892930563
972,537743.2141416956,0.0,537743.2141416956,537743.2141416956,10364.296341651929
973,291610.1974270173,0.0,291610.1974270173,291610.1974270173,5877.276830921474
974,186829.38927599552,0.0,186829.38927599552,186829.38927599552,3868.38817328087
975,121854.38745874411,0.0,121854.38745874411,121854.38745874411,2580.0800755615046
976,60963.59914177537,0.0,60963.59914177537,60963.59914177537,1304.1621112267553
977,39858.08707080922,0.0,39858.08707080922,39858.08707080922,849.5632699866103
978,39650.749842571,0.0,39650.749842571,39650.749842571,845.342757322626
979,40998.44182611947,0.0,40998.44182611947,40998.44182611947,862.2302827241084
980,91047.81763824353,0.0,91047.81763824353,91047.81763824353,1769.1340901711571
981,32081.96101016711,0.0,32081.96101016711,32081.96101016711,686.8654455575439
982,213811.3201361971,0.0,213811.3201361971,213811.3201361971,3904.4541580294954
983,270244.27993865084,0.0,270244.27993865084,270244.27993865084,5472.834808235041
984,368667.0390801973,0.0,368667.0390801973,368667.0390801973,7312.147833704662
985,369511.0774230648,0.0,369511.0774230648,369511.0774230648,7327.689510934836
986,247539.96617344386,0.0,247539.96617344386,247539.96617344386,5040.625314771091
987,217681.4145233999,0.0,217681.4145233999,217681.4145233999,4467.152587517294
988,196627.2789204978,0.0,196627.2789204978,196627.2789204978,4059.0215651426283
989,282931.09090782976,0.0,282931.09090782976,282931.09090782976,5712.905549168617
990,353521.2712056575,0.0,353521.2712056575,353521.2712056575,7032.388576686144
991,398383.07218003325,0.0,398383.07218003325,398383.07218003325,7857.560227483562
992,331104.03263800836,0.0,331104.03263800836,331104.03263800836,6616.249730718136
993,187990.2575557565,0.0,187990.2575557565,187990.2575557565,3890.6020800333445
994,7910.686664541317,0.0,7910.686664541317,7910.686664541317,163.71959150756751
995,146590.2244943548,0.0,146590.2244943548,146590.2244943548,2583.560792910776
996,243505.2428956276,0.0,243505.2428956276,243505.2428956276,4963.048692321741
997,373267.52741295996,0.0,373267.52741295996,373267.52741295996,7396.224178563915
998,395223.9925229358,0.0,395223.9925229358,395223.9925229358,7799.155335659781
999,621222.2413917228,0.0,621222.2413917228,621222.2413917228,11825.96900000644
1000,675582.2892110805,0.0,675582.2892110805,675582.2892110805,12765.51648933074
1001,604937.9070805672,0.0,604937.9070805672,604937.9070805672,11542.446591661188
1002,743884.9160978418,0.0,743884.9160978418,743884.9160978418,13931.893953969588
1003,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.84782814783
1004,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.824067535385
1005,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.800306917077
1006,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.776546292896
1007,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.75278566285
1008,839508.7501684015,0.0,839508.7501684015,839508.7501684015,15539.872587498072
1009,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.670541415826
1010,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.646780759598
1011,482802.6959871884,0.0,482802.6959871884,482802.6959871884,9384.23977683337
1012,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.600427982112
1013,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.576667308564
1014,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.552906629147
1015,610344.3818193604,0.0,610344.3818193604,610344.3818193604,11636.387930192754
1016,64026.17294447145,0.0,64026.17294447145,64026.17294447145,1370.2879216367678
1017,170454.21955368016,0.0,170454.21955368016,170454.21955368016,3349.397785135299
1018,308889.274831001,0.0,308889.274831001,308889.274831001,6200.403076489866
1019,847160.9217294699,0.0,847160.9217294699,847160.9217294699,15666.77714500851
1020,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.079744920411
1021,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.055984118251
1022,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.032223310229
1023,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15712.008462496335
1024,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15711.984701676574
1025,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15711.96094085094
1026,742148.9180438762,0.0,742148.9180438762,742148.9180438762,13901.593210081974
1027,359434.75560633786,0.0,359434.75560633786,359434.75560633786,7140.618253921887
1028,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15711.891633994632
1029,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15711.86787314601
