7.28,293.9
8.5,295.2
8.95,294.9
9.65,291.7
9.03,294.1
9.26,300.0
6.87,297.3
7.95,297.9
7.97,302.8
8.01,306.6
7.74,307.3
7.28,307.1
6.93,308.6
6.46,309.1
5.63,306.9
5.13,300.7
4.87,292.6
4.92,293.1
4.19,283.8
2.25,267.4
2.37,248.9
3.07,258.6
3.03,266.6
3.2,263.1
3.52,257.4
4.13,247.6
4.87,247.7
4.48,236.0
5.37,246.1
5.32,243.5
6.03,243.4
6.65,246.6
7.33,246.1
7.08,251.5
6.55,246.1
6.51,243.5
6.22,242.7
5.66,239.6
5.37,236.3
5.71,233.2
5.04,229.0
5.72,217.7
4.54,213.5
4.52,200.3
3.97,185.2
4.99,194.9
5.77,198.9
6.19,206.3
6.21,201.5
7.25,199.6
8.31,197.5
8.99,200.3
9.91,201.5
10.3,207.0
11.05,211.1
10.73,212.9
11.33,216.0
12.25,217.4
12.79,220.2
13.27,219.6
13.76,220.5
14.01,218.5
13.8,216.9
14.04,218.1
14.49,219.9
14.06,224.7
13.34,235.5
10.73,237.3
9.93,243.0
8.27,248.1
7.38,252.7
6.64,258.9
6.3,262.5
8.14,267.0
10.18,275.4
11.06,286.1
9.16,314.3
10.5,332.9
11.96,340.0
11.61,346.2
11.53,349.7
9.55,346.1
8.05,343.0
9.74,343.7
10.01,346.7
8.63,340.6
8.97,337.6
9.07,335.0
6.91,327.0
8.17,321.1
6.05,318.4
5.58,319.9
4.9,314.7
4.38,311.8
4.36,301.2
4.73,295.5
4.9,296.6
4.84,294.4
5.25,281.6
7.01,285.4
7.77,289.4
8.86,295.0
8.27,305.0
5.51,315.0
2.9,317.1
0.93,286.2
1.66,202.5
1.98,195.8
4.45,172.9
6.75,173.2
8.2,172.8
10.18,175.6
11.66,178.4
13.05,186.3
12.42,191.7
11.53,195.2
11.2,199.8
11.3,201.7
11.69,200.4
10.4,199.8
11.58,209.2
11.99,206.6
14.09,211.1
14.85,217.8
17.7,225.9
15.12,232.2
14.16,237.4
11.79,242.7
10.93,246.2
10.22,245.8
10.36,248.1
9.73,245.3
9.8,241.2
8.7,235.1
8.53,233.7
8.13,230.4
8.38,226.3
8.15,226.7
5.82,234.7
5.08,234.8
5.62,243.0
5.95,260.8
6.42,267.0
8.24,269.9
10.57,272.1
10.96,279.6
14.33,280.6
22.75,305.4
23.81,298.6
21.01,299.8
13.2,299.5
13.52,307.2
15.14,308.8
13.82,317.3
15.0,321.0
12.79,315.7
11.75,316.2
10.84,319.0
9.93,318.6
8.82,317.9
8.05,317.8
8.06,313.7
6.89,312.6
6.86,312.1
6.68,315.1
6.52,312.9
6.13,309.5
5.79,307.0
5.86,302.4
6.43,299.4
6.5,301.9
7.15,301.6
7.01,297.3
9.89,295.3
9.83,300.7
12.53,300.9
10.95,305.6
9.22,303.1
9.85,299.0
10.22,304.3
9.4,303.6
10.92,306.4
11.2,302.3
9.72,301.0
10.2,308.5
11.86,313.8
9.7,310.2
10.04,304.1
9.45,306.5
9.43,301.2
9.03,300.8
8.8,301.8
9.32,299.7
9.12,299.3
8.55,294.2
9.26,300.1
8.85,303.2
8.66,302.9
9.23,308.2
6.17,314.5
5.73,314.4
6.49,310.1
6.9,309.6
7.32,323.4
6.46,324.0
5.46,316.7
6.7,314.1
7.08,316.1
5.64,309.5
5.69,306.5
4.48,308.0
3.75,293.2
3.82,288.0
4.45,291.5
3.95,286.5
4.22,286.1
4.26,289.0
4.2,289.8
3.59,297.3
2.9,303.2
2.85,306.9
3.91,303.0
3.6,295.3
2.27,278.3
4.39,290.8
3.57,277.1
4.03,275.8
4.77,270.7
4.57,260.8
5.03,253.3
4.57,238.6
3.75,226.0
3.78,224.0
4.22,218.5
3.52,213.6
2.55,213.8
3.32,241.6
3.12,263.4
4.22,281.2
5.87,288.3
7.76,305.8
8.86,313.0
9.74,318.9
15.31,322.3
14.97,328.9
13.47,333.4
12.77,339.5
13.08,351.9
11.78,353.6
11.2,352.5
10.55,357.3
9.73,358.7
8.0,349.8
7.07,351.0
7.48,359.2
8.34,5.0
6.45,12.4
5.0,21.2
3.61,22.8
2.83,35.0
2.0,44.2
1.8,63.6
2.0,102.0
2.89,118.7
3.54,131.3
4.35,143.0
4.73,139.2
4.99,138.8
5.69,140.3
6.82,141.0
7.63,143.1
7.93,150.8
7.87,156.5
7.69,160.5
6.84,162.8
6.61,165.9
6.82,169.7
6.83,167.6
7.13,180.7
7.78,185.0
8.42,196.4
10.3,207.4
8.48,227.2
6.77,239.4
7.11,245.7
7.75,251.0
8.58,262.7
10.4,280.8
10.75,295.5
11.76,297.6
12.37,318.1
10.78,320.1
11.05,327.6
11.67,324.4
14.45,333.3
12.4,331.8
10.9,324.5
10.02,324.3
9.34,324.8
8.79,328.5
9.51,333.9
8.53,337.6
6.92,343.1
6.56,349.9
5.03,352.4
4.11,357.8
2.77,351.7
2.04,16.0
0.61,98.2
0.66,173.5
1.27,161.4
1.94,163.7
2.01,136.7
3.47,150.7
4.97,147.5
6.02,152.9
7.95,152.1
7.46,152.3
7.8,152.1
8.02,154.2
8.58,157.1
9.22,160.0
8.9,157.4
8.89,159.7
9.2,159.9
9.91,158.6
10.15,157.9
10.25,157.5
10.33,155.9
10.48,152.4
10.1,154.5
9.77,149.9
8.36,147.0
9.63,140.1
9.73,142.6
11.4,143.1
11.26,144.2
11.13,145.4
11.36,147.2
10.65,148.9
10.34,154.8
9.39,160.4
8.85,163.8
7.52,169.1
7.04,172.8
6.99,176.5
6.29,189.4
7.72,203.9
5.79,232.4
8.21,267.6
6.26,282.5
5.71,302.3
7.18,312.0
7.15,316.5
5.84,324.7
2.23,334.1
1.81,321.7
1.33,332.6
0.77,3.1
0.76,155.5
2.81,137.1
4.12,127.4
6.09,139.9
7.97,136.9
9.86,132.7
9.85,133.9
10.76,134.4
11.3,134.6
11.23,138.2
11.23,145.5
12.13,188.4
14.77,194.7
13.28,200.0
17.38,207.3
18.09,207.0
14.57,208.0
17.21,214.4
15.05,213.9
15.27,232.4
8.05,246.2
6.68,285.7
7.81,308.1
6.6,330.3
6.88,338.6
7.91,341.6
7.26,327.4
8.28,351.3
8.76,351.3
10.02,351.7
7.98,357.8
8.28,355.6
8.55,359.6
9.38,4.0
9.76,4.9
9.51,359.8
10.06,3.3
9.42,4.4
9.22,359.9
9.93,356.0
12.71,357.4
12.47,347.0
13.93,346.0
13.87,342.0
13.04,342.9
12.52,339.0
12.11,334.5
12.65,326.2
12.48,324.6
13.87,318.4
13.68,318.0
14.79,314.2
14.42,309.4
14.02,309.3
15.32,307.3
14.57,306.9
14.67,305.0
13.97,304.8
12.46,303.1
12.38,301.6
12.85,301.3
11.12,300.7
11.27,291.9
10.96,292.6
12.62,289.4
12.48,292.2
12.4,290.4
10.13,293.7
9.64,290.6
10.15,290.4
10.44,291.1
10.54,294.4
10.87,295.9
11.69,298.7
12.49,298.6
13.66,296.6
13.33,294.6
13.08,298.5
12.67,301.5
12.31,300.0
12.54,302.8
12.0,303.7
11.83,304.8
8.21,300.1
8.41,296.8
9.61,296.2
9.81,291.4
10.19,294.1
9.14,294.3
8.17,292.4
6.88,279.1
5.66,292.4
4.28,283.9
3.95,263.7
4.0,245.8
4.38,243.7
4.77,235.4
4.51,226.3
5.09,215.4
5.39,208.8
6.65,207.6
5.92,208.4
5.84,205.1
5.62,199.8
5.99,196.6
6.41,204.8
6.68,213.3
6.57,221.1
6.25,230.4
5.0,240.2
3.6,253.0
2.66,294.7
3.42,322.7
5.24,335.3
7.03,1.0
6.02,359.8
5.73,0.5
5.54,351.3
4.88,350.6
4.5,347.4
4.02,336.7
3.67,326.1
3.72,312.9
4.19,300.2
4.3,305.7
2.89,310.0
1.0,261.6
1.29,265.3
1.88,251.6
2.16,245.9
2.65,223.1
3.16,247.3
4.18,255.6
5.03,259.3
5.8,262.0
6.86,272.7
9.94,296.5
13.15,311.8
12.72,315.4
9.9,309.6
9.3,313.5
8.52,308.7
8.18,296.2
8.06,290.0
7.58,284.7
6.95,275.7
6.43,270.9
6.73,265.0
6.73,267.4
6.07,267.4
5.34,257.9
2.9,243.7
2.17,194.5
3.49,157.8
4.42,139.5
5.85,134.1
5.71,119.6
5.69,105.6
5.48,89.5
5.53,84.5
6.21,72.5
7.42,54.4
7.98,46.0
6.11,40.1
5.0,35.1
4.53,30.3
4.8,18.9
4.59,10.5
4.15,13.3
3.7,8.9
3.27,359.1
2.89,0.1
2.04,3.9
1.59,345.0
1.13,294.9
1.7,257.8
2.34,244.5
2.75,226.5
3.54,210.2
5.14,197.6
6.53,195.5
6.19,194.5
7.42,197.9
8.55,200.0
8.52,200.8
8.45,209.2
8.86,211.8
6.84,216.1
6.4,237.8
5.61,260.4
5.65,274.9
6.11,283.1
5.88,284.9
5.95,294.5
6.43,294.4
12.57,316.6
12.1,327.2
12.83,330.6
12.02,338.4
10.41,351.6
8.54,4.9
5.87,11.4
4.64,18.1
2.31,23.7
1.45,25.5
1.23,53.8
0.58,120.3
1.09,116.1
2.26,137.2
4.11,153.9
4.47,161.6
4.34,164.8
4.74,161.3
4.58,165.1
3.89,149.0
4.21,155.3
4.74,154.0
5.38,148.7
7.43,144.4
9.85,144.0
10.48,150.3
11.06,155.1
9.74,161.6
7.69,162.8
8.2,166.9
8.7,170.1
6.7,172.2
7.4,160.1
7.57,153.1
6.69,169.8
7.61,170.3
7.21,168.0
6.7,168.9
6.75,167.4
4.01,161.9
3.06,158.9
2.78,146.2
2.6,121.1
2.19,138.7
1.19,86.5
3.41,1.7
5.05,8.8
6.26,9.9
8.22,358.6
8.91,359.9
9.24,353.5
10.97,353.2
11.92,354.8
12.35,0.9
11.32,3.4
10.17,359.8
11.61,3.0
10.09,5.4
10.78,4.5
11.63,1.8
10.53,0.7
10.03,7.4
9.46,8.0
7.08,8.9
4.19,9.2
3.91,3.1
3.65,359.0
2.94,359.6
2.29,356.9
1.9,2.3
1.14,12.8
0.74,44.7
1.68,107.5
1.95,107.1
2.46,133.5
3.27,142.2
3.96,148.4
4.75,157.0
5.45,154.7
6.49,152.3
7.09,156.2
7.47,158.3
7.96,160.2
8.81,161.6
9.71,163.5
9.9,164.5
10.55,162.7
10.51,164.3
9.21,165.4
7.74,164.0
7.41,160.3
7.01,160.9
7.02,161.3
7.3,158.6
7.6,155.2
8.51,150.3
10.46,147.2
11.59,146.8
11.89,147.8
12.39,151.4
12.19,152.2
12.16,149.6
11.29,149.2
10.2,153.1
10.08,151.1
10.4,148.6
10.37,147.3
10.56,146.1
10.04,143.7
10.01,139.4
11.74,144.5
14.95,138.6
13.92,135.9
13.44,139.7
15.08,142.1
15.2,145.3
14.14,147.5
13.28,149.7
11.7,154.3
11.62,156.1
11.11,159.9
13.79,168.9
12.23,174.2
13.86,205.3
14.16,227.5
13.48,212.2
14.02,219.1
14.7,227.7
14.87,229.7
16.14,236.7
14.13,258.3
14.94,262.3
14.23,262.9
14.39,266.5
16.01,270.0
15.97,274.1
15.04,281.3
14.13,283.6
13.92,283.0
13.33,284.6
12.02,285.0
11.3,282.1
11.54,282.9
9.36,283.4
13.0,288.0
14.96,285.6
14.49,289.6
11.64,288.1
14.28,299.6
10.5,299.2
9.22,298.9
11.25,301.8
10.71,299.6
9.1,294.8
9.85,293.8
9.5,293.8
8.5,290.3
7.85,293.4
7.1,299.2
5.79,275.3
3.64,264.7
3.4,244.8
3.7,239.9
4.3,231.7
4.83,224.6
5.05,219.5
5.14,215.8
5.45,209.9
6.43,214.5
7.34,204.2
9.45,212.7
10.15,215.8
10.57,219.3
11.17,219.5
10.07,234.2
9.56,248.5
7.74,260.8
7.09,270.4
6.6,279.1
5.45,290.1
4.77,297.2
3.98,307.1
3.97,307.3
4.27,305.3
4.93,303.7
4.46,292.7
2.46,263.1
2.22,259.9
2.52,237.3
3.33,241.1
4.24,247.5
5.83,242.5
7.14,239.2
8.64,233.8
9.62,234.0
9.02,229.7
7.82,226.2
8.04,226.2
8.75,226.0
9.71,222.8
10.66,221.8
11.83,234.9
10.62,251.6
10.28,262.6
10.89,270.0
12.38,278.9
13.71,280.1
13.41,287.3
13.01,302.3
11.89,313.9
10.48,309.4
9.68,307.9
9.58,301.9
9.58,299.4
10.46,298.9
11.0,308.7
9.63,309.7
12.21,310.0
12.26,321.0
13.44,328.2
12.25,328.4
11.94,331.5
11.67,335.7
12.62,339.4
9.51,330.8
11.28,333.1
9.03,338.1
9.35,332.3
7.66,320.7
8.73,320.9
8.62,319.1
7.7,315.0
5.79,309.6
5.56,306.6
5.79,303.3
5.92,305.1
6.74,301.7
6.95,302.5
7.44,303.1
7.95,305.6
9.03,308.3
9.93,309.1
11.35,316.1
12.18,319.0
10.23,323.1
10.3,323.7
9.98,325.1
9.23,324.6
8.97,322.4
8.85,322.1
8.45,320.3
8.28,317.2
8.25,315.4
7.95,311.8
8.04,310.6
7.33,310.2
5.02,308.8
4.18,306.6
4.27,308.6
4.19,311.6
4.46,312.3
4.46,318.4
4.62,315.3
4.47,319.3
4.67,326.2
4.62,326.7
3.04,350.1
3.49,10.8
3.07,31.7
2.08,54.0
1.06,112.8
1.21,127.4
2.4,105.9
3.08,117.4
3.78,127.3
4.19,128.8
4.69,149.3
5.64,142.6
5.94,144.4
6.89,153.4
5.45,145.5
4.66,147.3
5.05,139.2
5.69,145.4
6.5,144.5
7.18,146.4
7.88,144.8
8.77,141.7
10.25,140.2
11.89,140.3
12.75,143.7
13.36,146.8
13.85,148.2
14.33,150.2
14.56,150.0
14.87,153.5
15.16,155.0
14.62,157.5
14.34,159.4
13.65,163.3
13.0,169.3
12.19,173.0
11.55,173.7
12.29,175.1
11.36,183.7
9.48,189.5
10.22,194.4
9.26,195.8
8.35,199.7
12.91,201.8
9.61,247.0
11.81,303.4
13.9,312.5
11.73,310.0
14.32,312.3
13.64,301.3
12.75,302.6
12.31,294.9
13.22,296.6
14.11,295.8
12.89,295.2
13.07,294.2
13.14,295.5
14.42,296.2
13.83,297.4
14.22,298.1
14.57,297.7
14.96,298.9
14.42,299.1
14.07,299.2
14.05,298.0
13.87,299.0
13.68,300.5
13.2,300.4
13.18,301.0
12.73,303.3
11.95,305.9
12.77,308.2
12.59,312.9
11.48,319.3
10.95,322.2
10.51,322.1
9.98,319.9
10.18,323.3
10.05,320.9
8.9,322.7
8.55,326.5
7.62,329.8
8.03,328.7
8.15,333.1
8.21,334.9
6.73,340.7
5.14,337.7
4.58,337.3
4.56,337.1
4.16,337.9
3.73,333.5
3.53,337.3
3.7,344.2
4.03,352.0
4.28,2.0
4.12,20.0
5.73,22.2
6.58,26.3
7.61,40.7
7.28,48.4
7.18,53.1
8.03,60.5
6.95,66.1
6.2,69.9
5.55,67.6
5.33,70.3
5.27,63.5
5.38,65.7
7.53,63.1
4.65,85.5
5.21,75.9
4.07,74.4
3.91,84.0
5.7,77.3
6.9,75.0
7.47,74.9
8.44,79.7
8.25,83.0
9.56,75.7
9.26,78.7
10.93,82.4
10.83,78.1
10.26,79.0
11.14,80.3
11.09,81.5
9.64,87.7
9.11,89.8
9.11,92.3
8.51,93.6
8.24,94.7
8.52,95.6
8.04,96.6
7.41,100.6
6.17,105.7
4.18,105.8
3.07,110.8
1.32,116.3
0.35,106.1
0.85,328.7
2.25,299.7
3.49,285.0
3.56,290.3
4.37,289.0
7.15,288.0
7.51,288.8
8.45,295.8
8.77,302.5
8.66,301.9
8.94,302.1
9.05,303.2
9.34,299.9
9.52,292.8
9.71,285.8
9.56,284.6
8.68,282.3
8.47,276.9
9.14,275.8
7.5,273.2
4.98,270.0
4.08,268.7
4.48,262.1
5.06,264.4
5.07,267.1
5.24,266.5
5.21,262.6
5.07,264.1
5.43,265.6
5.84,267.8
5.86,268.4
5.76,274.0
5.98,278.3
5.55,281.7
5.04,291.8
5.04,295.4
4.33,304.9
4.13,309.6
3.32,318.7
2.73,314.5
2.71,322.1
2.02,307.6
1.69,310.3
1.05,337.4
0.54,23.1
0.49,111.8
1.47,162.2
1.41,159.3
1.65,166.5
1.15,147.4
1.57,139.5
2.0,151.3
2.46,162.7
3.45,159.1
3.15,151.2
3.62,145.8
3.88,151.2
3.5,158.2
3.05,158.5
3.43,151.9
3.31,153.8
3.21,152.1
3.01,156.2
3.1,149.1
3.12,142.2
3.14,132.4
3.35,125.8
3.84,133.2
3.76,134.9
3.36,135.9
1.92,123.1
1.69,121.5
1.93,119.9
1.88,118.0
2.05,89.8
2.77,93.1
4.42,87.3
5.6,99.9
7.13,91.5
7.08,86.7
8.23,84.8
6.94,82.4
8.96,76.0
9.22,76.2
8.7,75.2
8.88,68.0
9.09,64.5
8.76,62.9
8.21,55.7
9.27,48.2
9.71,43.1
9.1,37.6
9.54,46.5
10.15,43.7
11.05,39.7
11.51,37.3
12.01,28.2
11.7,26.6
12.74,27.0
13.43,23.6
12.46,20.0
12.65,25.1
12.77,21.8
11.05,24.2
10.05,19.1
9.52,11.0
9.74,8.6
9.87,6.1
10.11,1.7
10.91,358.6
10.69,357.4
10.63,354.6
10.4,354.8
10.16,352.9
10.11,350.7
10.19,351.5
9.83,350.2
9.02,344.7
8.92,345.2
9.49,344.5
9.75,342.0
9.32,333.7
9.91,333.2
11.29,334.3
10.68,333.0
11.54,338.8
12.25,340.3
11.98,345.2
11.77,344.9
10.31,341.7
10.33,343.4
11.76,351.0
11.08,339.7
11.64,343.1
11.44,343.5
11.61,346.4
11.81,346.7
11.32,348.2
11.49,351.7
10.2,353.8
7.76,351.5
7.94,351.1
7.79,353.6
7.47,345.8
7.74,348.4
8.28,350.3
7.4,354.8
7.11,347.2
7.51,350.6
7.73,357.5
7.94,0.4
9.09,10.5
9.18,22.1
8.26,33.5
11.29,47.6
11.07,49.5
9.8,42.6
7.12,20.2
7.62,21.7
7.32,21.4
6.56,15.4
5.95,18.9
5.6,19.2
5.5,13.1
4.86,11.5
4.93,10.0
5.16,3.7
5.89,12.1
6.08,12.1
6.07,13.0
6.22,14.8
6.19,9.3
6.33,9.3
7.16,25.0
6.8,26.5
6.33,20.2
5.18,8.8
4.89,1.9
5.31,8.7
6.91,45.3
8.49,62.0
4.32,69.8
4.79,48.5
4.29,35.9
3.93,21.2
3.83,27.2
3.99,23.5
4.08,14.8
3.45,357.1
3.63,339.2
3.7,340.3
5.09,345.0
4.97,344.3
4.72,344.4
4.49,339.1
4.6,332.7
4.87,327.5
5.7,326.9
6.08,331.6
7.04,338.4
7.1,346.8
4.92,351.5
3.85,346.3
3.82,334.6
4.49,329.4
4.23,326.6
4.43,324.0
4.3,328.8
4.08,330.6
3.53,329.8
3.36,329.4
2.77,336.5
2.34,337.7
1.57,325.5
0.99,322.5
0.62,17.9
0.32,29.9
0.15,276.1
0.14,92.5
0.88,87.2
3.26,102.1
4.53,115.8
4.7,134.1
6.46,135.8
5.96,131.7
7.78,128.5
7.73,131.5
7.33,132.2
7.44,129.5
7.61,131.4
8.0,130.0
8.55,126.7
8.93,124.9
8.99,124.4
9.27,118.2
8.79,118.9
7.96,116.5
8.52,115.2
9.14,116.1
9.35,115.3
9.37,112.3
9.45,108.7
9.46,107.2
9.57,103.7
9.1,102.2
9.64,104.0
8.76,100.4
10.08,105.3
9.17,108.2
8.06,107.7
7.63,104.9
7.1,99.4
6.79,92.3
5.98,83.4
5.8,73.3
5.4,69.0
5.01,64.1
5.44,57.0
6.36,62.5
5.34,55.5
4.62,43.4
4.67,28.7
5.09,23.0
5.53,11.7
7.55,6.0
7.41,1.8
9.94,355.6
7.54,354.0
9.58,2.8
9.57,4.8
8.74,345.6
10.85,350.8
11.04,350.9
11.42,347.3
11.67,346.4
12.38,343.5
13.28,350.7
12.28,347.2
12.34,335.9
12.96,337.9
12.7,338.0
12.01,339.3
10.78,335.1
8.67,336.9
7.0,332.1
6.73,327.6
7.06,330.4
7.11,330.3
7.35,332.1
6.64,332.2
5.95,330.4
5.55,329.5
5.35,327.9
7.28,324.1
7.99,331.1
7.71,333.6
7.35,339.2
6.86,345.8
5.14,349.0
4.83,343.8
5.06,343.2
4.72,342.3
4.21,342.8
3.78,340.8
3.37,342.5
3.1,337.3
2.48,339.3
2.47,350.7
1.94,357.2
0.98,24.3
0.47,77.4
0.91,152.0
0.53,214.8
0.74,292.2
0.57,301.8
0.7,142.7
2.29,109.6
3.5,138.5
4.2,147.9
4.86,142.0
5.25,139.2
5.62,140.8
5.84,145.9
6.32,149.6
6.12,146.8
6.73,146.1
6.99,150.2
7.48,148.5
8.19,147.8
8.81,148.8
9.7,149.2
9.17,147.6
7.97,149.1
5.36,149.7
5.56,144.3
6.27,148.3
6.4,147.3
6.75,142.9
7.31,142.8
8.23,141.5
9.22,140.5
11.06,138.4
12.09,138.5
12.15,140.9
12.0,141.6
12.94,144.0
11.96,147.4
10.7,144.6
10.23,154.5
8.94,157.1
9.91,154.3
10.13,152.6
10.53,151.3
11.51,149.7
12.64,150.2
12.63,155.4
12.92,154.2
11.99,155.5
12.09,154.5
11.81,153.9
11.59,158.9
10.89,157.3
11.49,156.2
10.64,156.9
10.65,154.8
11.12,157.6
10.77,158.6
11.63,159.8
12.16,169.8
14.5,174.6
13.4,179.2
12.4,175.8
13.25,178.0
8.4,169.8
10.12,175.6
7.69,177.7
9.03,178.0
4.86,189.1
1.12,334.3
2.26,29.9
3.27,10.6
7.19,25.7
9.15,34.6
11.46,31.6
11.0,41.1
9.17,33.2
7.83,39.4
10.34,35.3
9.29,37.6
8.14,36.0
6.62,25.4
6.73,5.3
9.83,22.5
7.93,13.7
6.65,3.3
6.73,7.5
8.72,14.8
8.27,7.6
8.61,1.9
9.79,7.4
8.37,358.1
7.81,349.1
8.19,347.0
8.76,339.6
8.73,337.0
7.0,328.7
6.98,319.8
6.93,318.4
7.66,313.2
8.71,305.0
9.58,301.0
10.82,303.1
9.6,308.6
12.2,300.4
11.94,300.3
11.0,298.1
10.3,301.9
9.43,302.1
9.23,302.2
8.91,300.7
8.84,298.7
9.43,291.9
10.16,293.4
9.64,292.1
9.56,287.2
9.56,284.3
9.1,283.7
7.19,278.4
7.05,281.5
6.98,283.1
7.66,283.2
8.24,282.2
8.28,289.0
10.28,291.3
9.5,298.1
10.23,299.9
10.91,292.6
11.46,294.7
12.02,300.5
12.62,306.4
13.02,308.9
12.04,316.9
11.48,318.2
11.96,321.8
11.78,324.0
11.48,326.7
10.65,322.7
10.96,327.2
11.32,329.1
11.17,330.0
11.09,332.8
8.28,320.8
8.01,322.2
8.23,322.5
8.05,318.8
7.63,319.4
7.01,316.7
6.42,312.0
6.16,307.1
6.05,306.6
6.05,300.1
7.38,309.0
8.62,301.2
8.31,302.5
6.68,308.3
5.25,308.6
4.08,302.9
3.44,299.8
2.1,284.4
2.34,262.2
1.52,228.9
1.9,191.7
3.22,175.8
4.13,174.3
4.58,183.1
5.18,174.7
4.8,158.5
4.93,153.8
4.61,157.4
4.51,153.5
4.4,155.3
4.13,155.9
4.3,167.0
4.38,171.7
4.72,172.8
5.74,171.9
5.77,173.5
5.91,182.0
5.98,187.9
